customerid,loanamount,totaldue,termdays,totalamountreturn,interestrate
8a858ea45b35639b015b38bc0dd21bd8,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ebc5ac70dbe015ac734d3061e8b,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ed45c454c11015c4e4b4559656a,10000.0,13000.0,30,3000.0,23.076923076923077
8a858edf5c69a538015c7a94c4014429,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ee45beda286015befb09fca0d6f,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f0455d9feaf0155ea840c8f410a,40000.0,44000.0,30,4000.0,9.090909090909092
8a858f23573921ad015742fc59060011,40000.0,44000.0,30,4000.0,9.090909090909092
8a858f385b34d285015b364237b40273,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f585cf9d48b015d0805acb34afc,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f6c570f2d6601570f4637b10cbc,10000.0,11125.0,15,1125.0,10.112359550561797
8a858f8559ff51bc015a034f940172a7,25000.0,28750.0,30,3750.0,13.043478260869565
8a858fa158f8ee8f0158ff1bb2b747e1,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fb959b6dfec0159b700765e15e7,30000.0,34500.0,30,4500.0,13.043478260869565
8a858fd3552c75620155313d65204f19,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fef570f30e501571fd446d44c81,10000.0,10500.0,15,500.0,4.761904761904762
8a858e6c5c88d145015c8cd3a21d61d8,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ecd57b919a70157c8398b5d5300,10000.0,13000.0,30,3000.0,23.076923076923077
8a3735d5518aba7301518ac34413010d,20000.0,24500.0,30,4500.0,18.367346938775512
8a8589045384bd830153966de1b77ab3,40000.0,44000.0,30,4000.0,9.090909090909092
8a85898a53bc15600153c45f7a98352e,40000.0,48000.0,60,8000.0,16.666666666666664
8a858e035a60d2b0015a60dfa9a40831,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e2b598cba8201598e0475ff4489,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e475c127bce015c1715ca853ccf,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e685c217d36015c2fedb165662b,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e71570f2c6b01571fe3e60d0089,40000.0,44000.0,30,4000.0,9.090909090909092
8a858ea75ba01fdf015ba4313c283d37,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ecc57b9184b0157ba61dab46cbc,10000.0,13000.0,30,3000.0,23.076923076923077
8a858eef5554890501556d6c58e46b34,25000.0,28750.0,30,3750.0,13.043478260869565
8a858f1f5c59cd91015c5dfb2dfb7d93,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f3e5885ffa301588ccdf1b437ef,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f685886044001588b8117fc6188,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f0b5b5ddd79015b5f63003e7750,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f2c585375f0015864b6715151a1,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f3455a0d8070155c5c138987cad,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f475be98d5f015bea05e74b1b04,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f5b5bee1b11015bf1f46fee071a,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f965c6950da015c7c022e4757a6,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fab5b9105dc015b9c57408c68dc,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fc15b68ba6a015b7364beb20e51,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fcb5ca240f7015ca5ca808f4285,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fd95c3b5bca015c3c09f9e82bd5,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e175872e14e0158760dbfcc5d06,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ea8580b1fee015814d9ce7f41ec,35000.0,38500.0,30,3500.0,9.090909090909092
8a858f3a58a6d6720158b0d75ed070f2,10000.0,13000.0,30,3000.0,23.076923076923077
8a85882953bc04f80153bc05a36c0003,40000.0,44000.0,30,4000.0,9.090909090909092
8a8588f7548fb0a301549bd960a96cd3,20000.0,24500.0,30,4500.0,18.367346938775512
8a8589b0541e21e401541ec02e000ec4,10000.0,12250.0,30,2250.0,18.367346938775512
8a858e125b1ff78f015b237dc4da47e9,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e395cb1d4d9015cbe36653b294e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e495cef1ef1015cf3901dc62a7d,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e69566ae5b8015670dfc8cc4825,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e7c588604a401589940135a58fd,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e9b5a195041015a1a7d86c7564f,10000.0,11125.0,15,1125.0,10.112359550561797
8a858eac5ad81473015adb5e13740d62,30000.0,34500.0,30,4500.0,13.043478260869565
8a858eed5a476a3c015a48d4049172e3,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f115cea8545015cee54a7486425,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f305c8dd672015c93b1db645db4,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f3e5885ffa30158967ceea30830,40000.0,44000.0,30,4000.0,9.090909090909092
8a858f5f5a3d03ab015a3d1733130bf9,25000.0,28750.0,30,3750.0,13.043478260869565
8a858f965bb63a25015bbb3c90f07658,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fb559b64f410159b6d8b6ed48f4,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fd3552c75620155592474741064,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fe556939892015698f67b7f376a,30000.0,34500.0,30,4500.0,13.043478260869565
8a858fff5a28d297015a2db9e78d1744,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f385b34d285015b355601945bb1,20000.0,24500.0,30,4500.0,18.367346938775512
8a858eea5d1d99d3015d27a2a7f62335,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f4156939c3c01569f034a8d6b06,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f5b5bee1b11015bf1c55a266522,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f725b49c0c0015b55555c7c5bef,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f9d5afc0a16015b0054bbf824f1,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fb1563219690156451133cc037c,40000.0,44000.0,30,4000.0,9.090909090909092
8a858fd25a1dc72f015a1dcba1230448,40000.0,44000.0,30,4000.0,9.090909090909092
8a858ff25a13ebf6015a150199c5042d,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f0a5bf3716c015bf411533c2f1b,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f9f5679951a015689f941316720,20000.0,24500.0,30,4500.0,18.367346938775512
8a85884e54be33290154c3f438574c05,25000.0,28750.0,30,3750.0,13.043478260869565
8a8589b953bc23f70153c72021c26a79,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e195ccb3020015ccc1f0901664d,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e2e5bb57a37015bc0e3cdd00b74,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e5d5bf3454f015bf4ff33845406,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e6e55c554c20155c5731ae90d16,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e935cedfe55015cee23feae1e84,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ec05ba5ca1d015bae4081105e57,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ee755a0c84a0155c0c075543408,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f085bcf44be015bd31798a22475,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f15555455250155640248702794,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f2c59cb2d550159cbf3d0437cb5,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f435ad25c25015ad29e0ad52b72,20000.0,22250.0,15,2250.0,10.112359550561797
8a858f5e5566567d0155725ac7ea3c08,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f695ceee665015cef2c74e82bc3,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f8d5b632706015b65e38374135f,15000.0,16687.5,15,1687.5,10.112359550561797
8a858fbf5b3a0b46015b3d56a9a72115,10000.0,12250.0,30,2250.0,18.367346938775512
8a858fcd5bd42c30015bd525a0e34e8e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ff35c63d750015c65a730ac2e7c,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e725c360240015c3710db1f3e44,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f6f5b3f095b015b3f57daaa5cff,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f9d5afc0a16015afc552c271b88,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fcf5b39c3ba015b3d91e1f028de,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fe35cd0edad015cd3df1c295c30,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ff554e290e10154fe4e6b3f648c,60000.0,62700.0,30,2700.0,4.30622009569378
8a858e6d58b0cc520158b468f3507f9f,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ebc5bd450fe015bd5375abb3175,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fa3586d20e001586d3a40c3099b,20000.0,24500.0,30,4500.0,18.367346938775512
8a8588d653a915270153ab10232e304f,40000.0,44000.0,30,4000.0,9.090909090909092
8a858970548359cc0154866750a97482,15000.0,17250.0,30,2250.0,13.043478260869565
8a858e175b343fe2015b34860bbf44da,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e2e5bb57a37015bbdd7f994337a,20000.0,22250.0,15,2250.0,10.112359550561797
8a858e5d57518f460157579f21843441,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e6f5cd5e874015cd9285d745cf7,10000.0,13000.0,30,3000.0,23.076923076923077
8a858eac59b14c020159b1c6a26a5569,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ec95afc0922015aff7d927011fb,20000.0,24500.0,30,4500.0,18.367346938775512
8a858efd5b39cf3d015b3abcd18774ef,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f0a5ad6757c015ad6d4c20e46a2,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f185c884965015c887f761821b6,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f2756cec0a30156e76c4e6f6163,40000.0,44000.0,30,4000.0,9.090909090909092
8a858f3355ae6a610155c4dcf6ab573c,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f475c11bc72015c1381706c10db,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f635cd0112b015cd04879881d76,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f8a558227f2015588ff37f873d5,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fa95c695f85015c722c61b67dce,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fc75cd62882015cd635fb7f0393,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ff35c1ada43015c1ae99d830a0b,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e21586d1ac801586d9b9f0a2f3b,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fdb58c2d2120158c76cf8d52e51,30000.0,34500.0,30,4500.0,13.043478260869565
8a858899538ddb8e01539a6c3e99691c,10000.0,13000.0,30,3000.0,23.076923076923077
8a85896653e2e18b0153e69c1b90265c,40000.0,48000.0,60,8000.0,16.666666666666664
8a858e0c552ae0b801553545d3540c8c,40000.0,48000.0,60,8000.0,16.666666666666664
8a858e105c1c09c8015c1d4a28156d9a,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e245c214660015c2c27234403a9,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e3e5922ba43015960f173140164,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e4e5b33db76015b33e5561f0c42,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e675c3fe0a1015c49af1dd366b0,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e985885ff6d0158a07e0740204d,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ea75ba01fdf015ba0a2a764405d,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ec75bfd77c4015bfda9291a0e1e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858eff55a090650155b0cbb1c8506e,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f0c5ca18b3d015ca194f4a60867,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f2656e154de0156eba07ec86e98,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f54592214a0015926bce60f2108,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f5e5cb23c77015cb7532e3912cb,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f7c5ccaf06d015ccb09b0070f34,20000.0,24000.0,30,4000.0,16.666666666666664
8a858f985bee01cb015bee649b4f3611,10000.0,11500.0,15,1500.0,13.043478260869565
8a858faf56b7821c0156cbb2b12c07a8,40000.0,44000.0,30,4000.0,9.090909090909092
8a858fca5c35df2c015c3700113b4c9d,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fee5863a04901586977ceb769d2,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e575bf80f73015bfbb6e1692e6d,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f0656b7820c0156c1675caf6f38,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f345c1075d5015c113cd32b57b0,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fc35b347bd4015b34bbb0e15271,15000.0,18375.0,30,3375.0,18.367346938775512
8a8588dd54be35520154c92031650de4,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e0b5cfa2028015cfe1927380b99,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e1556321b940156558c236d45af,40000.0,48000.0,60,8000.0,16.666666666666664
8a858e35589c0ac00158a5b90844229d,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e675a3bef15015a3c06da560bdd,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e765507208301550b5cb3ae27bc,50000.0,57500.0,90,7500.0,13.043478260869565
8a858ea35a549d49015a5abfb27523a1,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ec65cc6352b015ccb395a392d32,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ed45c454c11015c57f3d8154215,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ee0564adc5001565b3821f86627,30000.0,39000.0,60,9000.0,23.076923076923077
8a858eff5b393484015b3944320810f3,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f0a5bf2ed17015bf34ffdf132c9,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f1d587204670158788b891a13c5,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f365b2547f3015b2b5c729d5724,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f4e5ca72981015cab698acd7f40,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f755af28150015af5534c2e15ce,10000.0,11500.0,15,1500.0,13.043478260869565
8a858faa5cf9a4f6015cf9efe1a92e72,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fb15d0d2558015d0d98bc79398b,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ff35c63d750015c63e977c50cf6,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ed25baac424015baaeed0191571,20000.0,22250.0,15,2250.0,10.112359550561797
8a858fbd5cd6054a015cda2ad0aa086d,10000.0,13000.0,30,3000.0,23.076923076923077
8a858899538ddb8e01539adc8fa174ee,20000.0,24500.0,30,4500.0,18.367346938775512
8a85895354a059690154b8fdd9a57ed1,50000.0,57500.0,90,7500.0,13.043478260869565
8a858e0359bb64590159c00194e641f9,20000.0,23000.0,30,3000.0,13.043478260869565
8a858e1d5cd58f9e015ce109b14c577e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e2959d14bd70159d4bc25587344,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e475c127bce015c169071077ceb,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e69566ae5b8015690272e3553fa,40000.0,48000.0,60,8000.0,16.666666666666664
8a858e725c3ae262015c3e97e63a2b2b,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e875b1f7615015b1f9105b418af,20000.0,22250.0,15,2250.0,10.112359550561797
8a858ea555d9e6020155ed7936d6469b,40000.0,48000.0,60,8000.0,16.666666666666664
8a858eda552adcc201555d5b88396bcf,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ef05c63d3b5015c6493de755e63,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f0455d9feaf0155e3e801326320,30000.0,39000.0,60,9000.0,23.076923076923077
8a858f1955b1c4df0155c19feb017f89,40000.0,44000.0,30,4000.0,9.090909090909092
8a858f275c451af5015c5384d0fb5ec0,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f495beda5ee015bee2f3c4e51d7,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f6b570f2de901572981cca506b5,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f935b8753e6015b8a360b650064,10000.0,11125.0,15,1125.0,10.112359550561797
8a858f9f5679951a015689f8cbab66c5,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fab5cd5e1a7015cdeddd8590ea3,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fc45c5f93be015c63842ca27543,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fed5a36fe62015a37705cbb3aaf,30000.0,39000.0,60,9000.0,23.076923076923077
8a85893d53e2e2f30153ef9dfaf4133e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e6458625423015866b8e3c20576,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f5c5bfc7082015bfcd94a2848c3,10000.0,11500.0,15,1500.0,13.043478260869565
8a85886f54517ee001547fa349f870cd,10000.0,13000.0,30,3000.0,23.076923076923077
8a858966538deb190153957484683e67,60000.0,65400.0,60,5400.0,8.256880733944955
8a858e035693e0290156b7095c00491c,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e345bd96da8015be325004232e3,15000.0,18375.0,30,3375.0,18.367346938775512
8a858e655a047d1a015a12f9d9eb5b9c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e6c5c88d145015ca0b1c8b17bd8,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e905a8fc7af015a903b5fb63073,10000.0,13000.0,30,3000.0,23.076923076923077
8a858eac5ad81473015adb8fd64e2636,10000.0,11500.0,15,1500.0,13.043478260869565
8a858eb85cef9327015cf3a643af0628,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ece5d1e42c3015d25eb4ac011d9,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ee55cb156e6015cbb32a2cf1f7b,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f1554e294490154fce5bc2f6140,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f305c8dd672015c9cc94b4c2adb,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f3e58b4ff1a0158b63d1df0021c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f585cf9d48b015cfa156a9024ea,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f725b49c0c0015b501c78d85002,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f935760a6180157656412854b07,10000.0,13000.0,30,3000.0,23.076923076923077
8a858faf5679a8380156906a01984117,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fb95bd896cc015bd8a775a70c54,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fd05bfd7d3c015c081e057151ea,20000.0,24500.0,30,4500.0,18.367346938775512
8a858fe8555f401f01555f4577350080,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f0a5bf3716c015bf74ec5a60dc8,10000.0,13000.0,30,3000.0,23.076923076923077
8a8588ae53f1cb7c015405113ce7447d,30000.0,39000.0,60,9000.0,23.076923076923077
8a8589595384a853015399b541617655,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e0156b782a10156c6ed04d7049c,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e135c7e2eec015c81e0d3d1325d,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e345bd96da8015bdaa8f56d42c1,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e445cd56553015ce203566b4ea7,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e6a5cc6b1aa015cc90e451e31e0,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e725cf420fd015cf437db121438,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e945bfdb9e7015c02e0fdb0488b,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ebb5adce699015ae2ee1d0c334d,20000.0,22250.0,15,2250.0,10.112359550561797
8a858ed45c454c11015c520ab8602f15,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ee758b4c54a0158b7b47c784cda,40000.0,44000.0,30,4000.0,9.090909090909092
8a858f005cc5df15015cc5eb75d00970,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f185b390ca6015b3911a4b90979,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f2a5b3f2121015b3f2e1a5c1277,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f3b5c1c5a08015c1c6897ac062b,15000.0,18375.0,30,3375.0,18.367346938775512
8a858f5f5a83e8dc015a847ab68a5a08,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f7d5578012a0155827e94874386,40000.0,48000.0,60,8000.0,16.666666666666664
8a858fab5cd5e1a7015cd9c3b9ae0f29,10000.0,12500.0,30,2500.0,20.0
8a858fca5c35df2c015c35e501f203d3,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fd858e2f19a0158f2bf8b501085,30000.0,34500.0,30,4500.0,13.043478260869565
8a858fef5cd5636a015cd5a5659e2656,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e865c1b00d9015c1b4a546d2814,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f185ab8e4e5015abd46660a35ef,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fc15b68ba6a015b72f1c66205da,10000.0,13000.0,30,3000.0,23.076923076923077
8a85888c54a05b820154a41ad90c504c,15000.0,18375.0,30,3375.0,18.367346938775512
8a8588fd53c244bc0153c62ea7c404ee,40000.0,48000.0,60,8000.0,16.666666666666664
8a8589d754be350e0154bea33f411c02,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e235bd971a4015bd984429906d5,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e2d5bb55d46015bc56e31b02869,30000.0,34500.0,30,4500.0,13.043478260869565
8a858e515b38f839015b39083e321384,30000.0,39000.0,60,9000.0,23.076923076923077
8a858e6d58b0cc520158c8d1f12252d4,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e9b562dc74801562f4b84e3106d,50000.0,57500.0,90,7500.0,13.043478260869565
8a858eba5b681df4015b70b3ca8b0f4c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ede57f78f520157fcfdcb4f1091,40000.0,48000.0,60,8000.0,16.666666666666664
8a858ef85cf9e152015d08e74fc66452,10000.0,11500.0,15,1500.0,13.043478260869565
8a858f055d0e3d8c015d0fecbb167722,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f255cb1710a015cc3e7f142101c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f3659f9d6dc0159fa2cafe23cc9,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f4f5b66de3a015b66fc83c61902,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f7d5ab3ca4b015ab769621b5811,20000.0,22250.0,15,2250.0,10.112359550561797
8a858fab5cd5e1a7015cde28b9f37db3,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fc55b2fde30015b300d85e20ef2,40000.0,44000.0,30,4000.0,9.090909090909092
8a858fea5751aefe015752a1053b569f,40000.0,44000.0,30,4000.0,9.090909090909092
8aaae7a74400b28201441c8b62514150,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f305c8dd672015c9439eb1c6964,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ffa55ca72a50155d49947914143,10000.0,13000.0,30,3000.0,23.076923076923077
8a8588dd54be35520154c60d7af90d99,10000.0,13000.0,30,3000.0,23.076923076923077
8a8589d754a05c0a0154a492f1746b13,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e1c5bab1191015bb3064eba3de3,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e3654e2a8240154e86636f673f8,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e4b5a94ae68015aa2b2bc5941b4,20000.0,24500.0,30,4500.0,18.367346938775512
8a858e69566ae5b801568fe0bb8a4fd0,50000.0,52500.0,30,2500.0,4.761904761904762
8a858e795b204ffc015b20af599b1c15,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e9d5bfd7037015bfd9fe4ec0ed7,10000.0,11500.0,15,1500.0,13.043478260869565
8a858ebd5b254c8b015b25ac90581db3,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ec559dbb41a0159df903f87302e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ed95cc5bd6b015cc5e4371b13ee,10000.0,13000.0,30,3000.0,23.076923076923077
8a85887d53675f4f015379a44783264e,40000.0,44000.0,30,4000.0,9.090909090909092
8a858957536752f3015375ad08686045,40000.0,44000.0,30,4000.0,9.090909090909092
8a8589f35451855401545c6aab952f7d,25000.0,28750.0,30,3750.0,13.043478260869565
8a858e165a47b2fd015a47ba957b0591,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e2d5bb55d46015bc34c011f3c7e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e495d1e235c015d2cab67f045eb,10000.0,11500.0,15,1500.0,13.043478260869565
8a858e6a5bfd4b54015bfd6f35f40fb2,20000.0,22250.0,15,2250.0,10.112359550561797
8a858e8e59bbadf50159c0b7158944e0,10000.0,13000.0,30,3000.0,23.076923076923077
8a858e995bfc46c6015bfcda377e4b6e,10000.0,13000.0,30,3000.0,23.076923076923077
8a858eb4588604f70158863ec5720ce8,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ed45c454c11015c45bcf57039dc,10000.0,13000.0,30,3000.0,23.076923076923077
8a858efa5b444739015b44d221873c11,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f0d5a859ac0015a859b8f0c0095,30000.0,34500.0,30,4500.0,13.043478260869565
8a858f275a8e994e015a8ebcf96914e1,15000.0,18375.0,30,3375.0,18.367346938775512
8a858f305c8dd672015c9b0451ec3125,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f4e5ca72981015cabf3f75d36d7,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f5f55f9698c015602905f522aed,20000.0,24500.0,30,4500.0,18.367346938775512
8a858f7e5c213ef4015c31640d15066c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858f9d5c8779e7015c87d0c6db38fd,10000.0,13000.0,30,3000.0,23.076923076923077
8a858fc15b68ba6a015b7803816a6145,10000.0,11500.0,15,1500.0,13.043478260869565
8a858fcf5b39c3ba015b3d6d077c4383,20000.0,24500.0,30,4500.0,18.367346938775512
8a858ff35c63d750015c63dbb45e027c,10000.0,13000.0,30,3000.0,23.076923076923077
8a858ffe5ab2b16a015ab3180c915303,20000.0,22250.0,15,2250.0,10.112359550561797
8a858e6a5c829229015c829aad4f05b5,10000.0,13000.0,30,3000.0,23.076923076923077
8a76e7d443e6e97c0143ed099d102b1d,20000.0,24500.0,30,4500.0,18.367346938775512
8a8588fd53f1099e0154046cf0b95f16,40000.0,44000.0,30,4000.0,9.090909090909092
8a858e045cd5b1d6015ce52f1a166c1b,10000.0,11500.0,15,1500.0,13.043478260869565
