customerid,loannumberprevious,loanamountprevious,totaldueprevious,termdaysprevious,datediffsecondsprevious
8a858fba5cd5feee015ce3c294891874,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fba5cd5feee015ce43abdad3d9f,1.0,100000000.0,115000000.0,15.0,3640.0
8a858fba5cd5feee015ce4cfd02f62d8,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fbb54ccb33c0154ce053f285f12,7.5,267857142.85714287,305607142.85714287,34.285714285714285,3614.0714285714284
8a858fbb5bf26814015bf27f571811dd,1.5,100000000.0,122500000.0,22.5,3607.0
8a858fbc594a495c01594a5d40b0035c,5.5,210000000.0,241400000.0,24.0,3608.2
8a858fbc594a495c01595fadf4a023e6,3.5,116666666.66666667,145500000.0,27.5,3607.8333333333335
8a858fbc594a495c0159650b0ede204b,4.5,187500000.0,225125000.0,30.0,3608.75
8a858fbc594a495c01596db4320c084a,3.0,120000000.0,153000000.0,30.0,3608.6
8a858fbc5cc666c8015cc67a0d541497,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fbc5cc666c8015cc96627e2022d,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fbc5cc666c8015cc96695e50338,1.0,100000000.0,115000000.0,15.0,3669.0
8a858fbc5cc666c8015cc9b715f420a8,1.0,100000000.0,115000000.0,15.0,3672.0
8a858fbc5cc666c8015cc9d453ef2af3,1.0,100000000.0,115000000.0,15.0,3669.0
8a858fbc5cc666c8015cc9d4702c2b75,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fbc5cc666c8015ccaa6c8dc2270,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fbd59978ae4015998515de038de,2.5,125000000.0,158750000.0,30.0,3609.5
8a858fbd59a760570159a7a6fe900a10,5.5,220000000.0,249900000.0,24.0,3608.3
8a858fbd59acee6a0159adcc397f059a,3.5,200000000.0,233333333.33333334,27.5,3609.0
8a858fbd59b080790159b0afab650fed,4.0,114285714.28571428,129857142.85714285,15.0,3617.1428571428573
8a858fbd59e06eb70159e0cd82c232fc,3.5,150000000.0,182666666.66666666,27.5,3607.8333333333335
8a858fbd5ad1feb0015ad209895209a5,1.0,100000000.0,130000000.0,30.0,5914.0
8a858fbd5cd6054a015cd6adb37a2735,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fbd5cd6054a015cd7dd84da3b90,1.0,100000000.0,130000000.0,30.0,3612.0
8a858fbd5cd6054a015cd8f040ff5129,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fbd5cd6054a015cd8f744c0531d,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fbd5cd6054a015cda142858051a,1.0,100000000.0,130000000.0,30.0,3667.0
8a858fbd5cd6054a015cda2ad0aa086d,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fbd5cd6054a015cda2e86250976,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fbd5cd6054a015cde54dfb866ae,1.0,100000000.0,115000000.0,15.0,3667.0
8a858fbd5cd6054a015cdf37c6fb7a22,1.0,100000000.0,130000000.0,30.0,3674.0
8a858fbd5cd6054a015ce40a0d000a54,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fbd5cd6054a015ce4de9d8a4c5a,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fbd5cd6054a015ce61d008912a3,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fbd5cd6054a015ce63fd2ae1580,1.0,100000000.0,130000000.0,30.0,3667.0
8a858fbd5cd6054a015ce7f7d2fb32d5,1.0,100000000.0,130000000.0,30.0,3608.0
8a858fbd5cd6054a015ce82aa3914088,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fbd5cd6054a015ce8fc946d21fb,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fbd5cd6054a015ce9193fac3819,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fbd5cd6054a015cea089d6d1c15,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fbf5b3a0b46015b3a75f2633e33,2.5,125000000.0,147500000.0,18.75,3609.0
8a858fbf5b3a0b46015b3a7f3adc423f,1.5,100000000.0,115000000.0,15.0,3613.0
8a858fbf5b3a0b46015b3ac9ef325d05,1.5,100000000.0,120000000.0,22.5,3623.0
8a858fbf5b3a0b46015b3af60d0e64b1,2.5,100000000.0,124375000.0,26.25,3607.25
8a858fbf5b3a0b46015b3b03ff5567df,3.0,100000000.0,115000000.0,15.0,3607.8
8a858fbf5b3a0b46015b3b145cf86aba,1.0,100000000.0,115000000.0,15.0,3607.0
8a858fbf5b3a0b46015b3b423a5c7167,1.5,100000000.0,130000000.0,30.0,3607.0
8a858fbf5b3a0b46015b3d155a54623b,5.5,150000000.0,173900000.0,21.0,3607.4
8a858fbf5b3a0b46015b3d3cf15c02dc,1.5,100000000.0,122500000.0,22.5,3637.5
8a858fbf5b3a0b46015b3d56a9a72115,2.0,100000000.0,130000000.0,30.0,3608.3333333333335
8a858fbf5b3a0b46015b3d5e8fae2a65,2.5,125000000.0,151250000.0,22.5,3608.0
8a858fc05bf7e886015bf849089f3f7c,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fc159db69c40159dbabde1a2167,3.5,150000000.0,178833333.33333334,22.5,3608.5
8a858fc159db69c40159df5366b93d96,2.0,100000000.0,125000000.0,25.0,3609.6666666666665
8a858fc15b68ba6a015b6b094b622d76,1.5,100000000.0,115000000.0,15.0,5908.5
8a858fc15b68ba6a015b6bb340945999,2.5,100000000.0,114062500.0,15.0,3608.0
8a858fc15b68ba6a015b6cdb644f7cea,2.5,100000000.0,118750000.0,18.75,3608.5
8a858fc15b68ba6a015b70342bb3348f,1.5,100000000.0,130000000.0,30.0,3637.0
8a858fc15b68ba6a015b71108e115250,2.5,125000000.0,149375000.0,22.5,3607.75
8a858fc15b68ba6a015b72f1c66205da,1.5,100000000.0,130000000.0,30.0,3612.0
8a858fc15b68ba6a015b7364beb20e51,1.5,100000000.0,130000000.0,30.0,3608.5
8a858fc15b68ba6a015b7765e93d54fa,2.0,100000000.0,130000000.0,30.0,3608.0
8a858fc15b68ba6a015b77dc3edd5df5,2.5,112500000.0,135937500.0,22.5,3608.25
8a858fc15b68ba6a015b7803816a6145,2.5,100000000.0,115000000.0,15.0,3607.5
8a858fc15b68ba6a015b7fa8a4f61664,2.0,100000000.0,125000000.0,25.0,3607.6666666666665
8a858fc15cd06c32015cd1ed477b4cb7,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fc15cd06c32015cd429b6951f35,1.0,100000000.0,115000000.0,15.0,3670.0
8a858fc15cd06c32015cd4ba6b1d711b,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fc259d7378a0159d9505282320d,4.5,175000000.0,201875000.0,22.5,3610.875
8a858fc259d7378a0159da1f629a0741,1.0,100000000.0,130000000.0,30.0,3677.0
8a858fc25baeeeff015baf4220f02edb,1.5,100000000.0,130000000.0,30.0,3610.0
8a858fc25baeeeff015baf446e843009,2.0,133333333.33333333,163333333.33333334,25.0,4363.666666666667
8a858fc25baeeeff015baf5022dc3611,2.0,100000000.0,123333333.33333333,25.0,4453.333333333333
8a858fc25bafabdc015bafed7f6021fa,1.0,100000000.0,130000000.0,30.0,5305.0
8a858fc25bafabdc015bb016ef44386e,3.0,140000000.0,162250000.0,21.0,3608.4
8a858fc25bafabdc015bb0f4d7906643,2.0,100000000.0,130000000.0,30.0,3610.3333333333335
8a858fc25bafabdc015bb47fda0323e5,2.0,100000000.0,120000000.0,20.0,3608.6666666666665
8a858fc25c172499015c17f4bce4345a,1.5,100000000.0,130000000.0,30.0,3637.0
8a858fc25c172499015c18614b6e3f30,1.5,100000000.0,130000000.0,30.0,3637.0
8a858fc35b347bd4015b348a42791649,1.5,100000000.0,122500000.0,22.5,3610.5
8a858fc35b347bd4015b34bbb0e15271,2.5,112500000.0,139687500.0,26.25,3609.0
8a858fc35b347bd4015b34c1a0db575f,2.0,133333333.33333333,168333333.33333334,30.0,3609.0
8a858fc45c21da6f015c24e1eefc34ac,1.0,100000000.0,115000000.0,15.0,3667.0
8a858fc45c21da6f015c24f0838b380f,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fc45c21da6f015c26afed6d0c03,1.5,100000000.0,130000000.0,30.0,3638.0
8a858fc45c21da6f015c2792e305241e,1.5,100000000.0,115000000.0,15.0,3638.0
8a858fc45c21da6f015c2ab17a494dbe,1.5,100000000.0,130000000.0,30.0,3637.0
8a858fc45c21da6f015c3087c36d6234,1.0,100000000.0,130000000.0,30.0,3667.0
8a858fc45c21da6f015c31f01ed74654,1.5,100000000.0,130000000.0,30.0,3637.0
8a858fc45c21da6f015c33c76537691b,1.0,100000000.0,130000000.0,30.0,3609.0
8a858fc45c21da6f015c341888b47c64,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fc45c5f93be015c5fd6a7c91478,1.5,100000000.0,115000000.0,15.0,3613.5
8a858fc45c5f93be015c5fe9b3bc18d4,1.0,100000000.0,130000000.0,30.0,3673.0
8a858fc45c5f93be015c6082c1cc4404,1.0,100000000.0,130000000.0,30.0,3617.0
8a858fc45c5f93be015c61e0e5e55e38,1.5,100000000.0,115000000.0,15.0,3606.5
8a858fc45c5f93be015c63842ca27543,1.0,100000000.0,130000000.0,30.0,3612.0
8a858fc45d4233f2015d46edcac71b83,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fc559d611d40159d702990b0a8d,2.0,100000000.0,125000000.0,25.0,3606.6666666666665
8a858fc55a85c4fc015a88ddb3041731,3.0,120000000.0,135750000.0,15.0,3624.4
8a858fc55b00e79e015b022a1350012b,1.0,100000000.0,130000000.0,30.0,3608.0
8a858fc55b00e79e015b055959ee5e97,4.0,157142857.14285713,175250000.0,17.142857142857142,3616.0
8a858fc55b2548dd015b286e452c678c,2.0,133333333.33333333,166666666.66666666,30.0,3608.0
8a858fc55b2548dd015b28d40a9876fe,2.0,100000000.0,125000000.0,25.0,3607.6666666666665
8a858fc55b2548dd015b2bce81b84c30,1.5,100000000.0,130000000.0,30.0,3609.0
8a858fc55b2548dd015b2e9cd6857beb,2.0,100000000.0,125000000.0,25.0,3609.0
8a858fc55b2548dd015b2fd12423240e,2.0,133333333.33333333,166666666.66666666,30.0,3610.0
8a858fc55b2fde30015b300d85e20ef2,5.0,166666666.66666666,192833333.33333334,21.666666666666668,3607.777777777778
8a858fc55b2fde30015b30c9256b43fd,2.5,125000000.0,158750000.0,30.0,3608.0
8a858fc55b2fde30015b32b1b8a7763c,2.5,125000000.0,158750000.0,30.0,3607.5
8a858fc55b672960015b672de67d0409,2.0,100000000.0,130000000.0,30.0,3606.0
8a858fc55bf27347015bf2759d8c016e,1.5,100000000.0,130000000.0,30.0,3609.0
8a858fc55bf27347015bf2a538491b80,1.5,100000000.0,122500000.0,22.5,3608.5
8a858fc55d5b019b015d5b1a5eb20dec,1.0,100000000.0,115000000.0,15.0,3708.0
8a858fc65c7e0e55015c7e18140c0551,1.0,100000000.0,115000000.0,15.0,3670.0
8a858fc65c7e0e55015c7e2d1b3e10f1,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fc65c7e0e55015c7f71c0ec64e0,1.0,100000000.0,130000000.0,30.0,3615.0
8a858fc65c7e0e55015c7f8126b8672a,1.0,100000000.0,115000000.0,15.0,3619.0
8a858fc65cf978f4015cf97cee3a02ce,1.0,100000000.0,115000000.0,15.0,3669.0
8a858fc65cf978f4015cf98b8cc20d68,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fc65d138f01015d14ba1ceb685b,1.0,100000000.0,115000000.0,15.0,3611.0
8a858fc65d138f01015d1790d9407ce6,1.0,100000000.0,115000000.0,15.0,3613.0
8a858fc75b48cd91015b48db33c01405,2.0,133333333.33333333,163333333.33333334,25.0,3609.0
8a858fc75b90e6b5015b9acbaac827a2,2.0,100000000.0,120000000.0,20.0,3609.3333333333335
8a858fc75b90e6b5015b9b821b06328c,1.5,100000000.0,122500000.0,22.5,3611.0
8a858fc75cd62882015cd635fb7f0393,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fc75cd62882015cdaf2f4311b3f,1.0,100000000.0,115000000.0,15.0,3667.0
8a858fc75cd62882015cdb0bcbe41e33,1.0,100000000.0,130000000.0,30.0,3672.0
8a858fc75cd62882015cdb61263928d6,1.0,100000000.0,115000000.0,15.0,3609.0
8a858fc75cd62882015cdf944e017b50,1.0,100000000.0,115000000.0,15.0,3669.0
8a858fc75cd62882015ce0364fc515ca,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fc75cd62882015ce320d4b64f4d,1.0,100000000.0,130000000.0,30.0,3670.0
8a858fc75cd62882015ce3990b726a9b,1.0,100000000.0,115000000.0,15.0,3620.0
8a858fc75cd62882015ce3af160470f5,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fc75cd62882015ce88b866c403f,1.0,100000000.0,115000000.0,15.0,3669.0
8a858fc75cd62882015ce8c205ed5e94,1.0,100000000.0,115000000.0,15.0,3670.0
8a858fc75cd62882015ce9fe176d7837,1.0,100000000.0,130000000.0,30.0,3667.0
8a858fc75cd62882015cea7d48862701,1.0,100000000.0,115000000.0,15.0,3669.0
8a858fc75cd62882015ceb58d8344b47,1.5,100000000.0,122500000.0,22.5,3637.0
8a858fc9580b91da0158126363fb3f16,5.5,185000000.0,206950000.0,19.5,3983.2
8a858fc9580b91da0158173d53626619,5.0,177777777.7777778,213777777.7777778,30.0,3858.4444444444443
8a858fc9580b91da01581bca02085f52,4.5,162500000.0,187812500.0,20.625,3610.75
8a858fc959b73f6d0159b8286fbb543b,2.0,100000000.0,125000000.0,25.0,3609.0
8a858fc959bb192f0159bb26fbe70c82,2.0,100000000.0,130000000.0,30.0,3628.0
8a858fc959bc56c80159c034e75a05be,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fc959bc56c80159caf763b468fb,1.0,100000000.0,130000000.0,30.0,3614.0
8a858fc959bc56c80159cafe40c76c01,2.0,100000000.0,115000000.0,15.0,3609.3333333333335
8a858fc959cbd1500159cd3bbcf57a04,5.0,133333333.33333333,153277777.7777778,20.0,3608.0
8a858fc959cbd1500159cf7081f02d60,4.5,131250000.0,156062500.0,20.625,3607.875
8a858fc95ce99dd6015ced741b3773dd,1.0,100000000.0,115000000.0,15.0,3669.0
8a858fc95ce99dd6015cee5236477069,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fca5c35df2c015c35e501f203d3,1.5,100000000.0,130000000.0,30.0,3638.0
8a858fca5c35df2c015c3700113b4c9d,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fca5c35df2c015c3841f389641e,1.0,100000000.0,115000000.0,30.0,3668.0
8a858fca5c35df2c015c38d68d546e8e,1.5,100000000.0,122500000.0,22.5,3637.0
8a858fca5c35df2c015c39ad8695343e,1.5,100000000.0,130000000.0,30.0,3638.0
8a858fca5c35df2c015c39f8efd26149,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fca5c830943015c835e839e33a5,1.0,100000000.0,115000000.0,15.0,3608.0
8a858fca5c830943015c8374df2b4096,1.5,100000000.0,122500000.0,22.5,3637.5
8a858fca5c830943015c83ea03b96004,1.5,100000000.0,115000000.0,15.0,3637.5
8a858fca5c830943015c86ee73095c82,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fcb5b00cc54015b0253ced26a5f,1.5,100000000.0,115000000.0,15.0,3637.0
8a858fcb5b00cc54015b0c32ba401c99,3.0,120000000.0,142600000.0,21.0,3608.6
8a858fcb5bab1fda015bae1de6d35266,3.5,150000000.0,168750000.0,15.0,3772.0
8a858fcb5bab1fda015baebcd3791586,3.0,140000000.0,167000000.0,21.0,3832.2
8a858fcb5bab1fda015baf266f6645c9,1.5,100000000.0,130000000.0,30.0,4314.5
8a858fcb5c11f481015c136958a75b40,1.0,100000000.0,130000000.0,30.0,3607.0
8a858fcb5c11f481015c16739d933978,1.0,100000000.0,115000000.0,15.0,3608.0
8a858fcb5c11f481015c167f5ecc4280,1.0,100000000.0,130000000.0,30.0,3672.0
8a858fcb5c87dd04015c882423cd3abd,1.0,100000000.0,130000000.0,30.0,3673.0
8a858fcb5ca240f7015ca582b0fa2539,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fcb5ca240f7015ca5ca808f4285,1.0,100000000.0,130000000.0,30.0,3667.0
8a858fcb5ca240f7015ca5f067555ecb,1.0,100000000.0,115000000.0,15.0,3669.0
8a858fcb5ca240f7015ca5f72d8c6357,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fcb5ca240f7015ca64a71fa1951,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fcb5ca240f7015ca6656e972612,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fcb5ca240f7015ca66d5be72ba4,1.5,100000000.0,115000000.0,15.0,3668.0
8a858fcb5d0ed176015d0ed6ebae01b8,1.0,100000000.0,130000000.0,30.0,3615.0
8a858fcb5d0ed176015d0efab3180966,1.0,100000000.0,115000000.0,15.0,3675.0
8a858fcb5d605acc015d6081f2731909,1.0,100000000.0,130000000.0,30.0,3616.0
8a858fcc59022384015902be7c522747,5.5,210000000.0,238000000.0,21.0,3989.0
8a858fcc5987800e01598784b60a00df,3.0,100000000.0,130000000.0,30.0,3608.8
8a858fcc5ab942ce015ac02f026e2d48,2.5,100000000.0,130000000.0,30.0,3638.0
8a858fcc5ac15618015ac360876c1aae,3.0,140000000.0,162500000.0,18.0,3619.8
8a858fcc5c5f010e015c5f2526d30e4b,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fcc5cf4a563015cf4d7285a1700,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fcc5cf4a563015cf569a33249a9,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fcc5cf4a563015cf83ebae84fe3,1.0,100000000.0,130000000.0,30.0,3670.0
8a858fcc5d0cbc32015d0cbda2d1011a,1.0,100000000.0,115000000.0,15.0,3612.0
8a858fcc5d0cbc32015d0cf881f22aac,1.0,100000000.0,130000000.0,30.0,3670.0
8a858fcd56b9f22c0156bc268ef56102,1.0,100000000.0,130000000.0,30.0,3609.0
8a858fcd56b9f22c0156c18d8e2d280f,2.0,133333333.33333333,166000000.0,30.0,3609.3333333333335
8a858fcd56b9f22c0156c2f2074c3bed,7.5,278571428.5714286,313214285.71428573,25.714285714285715,3609.9285714285716
8a858fcd56b9f22c0156c2fc17763dcc,6.5,291666666.6666667,339833333.3333333,38.75,3611.75
8a858fcd56b9f22c0156c5b280650d11,6.0,236363636.36363637,273545454.54545456,30.0,3615.5454545454545
8a858fcd56b9f22c0156c804c62f4d5d,3.5,141666666.66666666,174458333.33333334,30.0,3619.8333333333335
8a858fcd56b9f22c0156d01a97452dcb,5.0,200000000.0,237388888.8888889,35.0,3610.8888888888887
8a858fcd56b9f22c0156d5a3112d0270,1.0,100000000.0,115000000.0,15.0,3608.0
8a858fcd56b9f22c0156d8afaef02fd8,2.5,100000000.0,130000000.0,30.0,3611.0
8a858fcd56b9f22c0156db6aff8428f7,2.5,100000000.0,128125000.0,30.0,3608.0
8a858fcd5b85c2b1015b85ee2cca208e,2.5,100000000.0,128125000.0,30.0,3608.25
8a858fcd5bd42c30015bd43a8d6c054c,2.0,133333333.33333333,166666666.66666666,30.0,3608.6666666666665
8a858fcd5bd42c30015bd4c4a81b4025,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fcd5bd42c30015bd525a0e34e8e,1.5,100000000.0,130000000.0,30.0,3609.5
8a858fcd5cc5594e015cc57021210c21,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fce5bab3591015bab6202051912,1.0,100000000.0,130000000.0,30.0,3616.0
8a858fce5bab3591015baf92d0026db8,1.5,100000000.0,127500000.0,30.0,3637.0
8a858fce5bed2476015bed31fd290906,2.0,100000000.0,125000000.0,25.0,3608.6666666666665
8a858fce5bf8129c015bf8c5b6694438,1.5,100000000.0,130000000.0,30.0,3611.5
8a858fce5bf8129c015bfbcdde9467f6,2.0,133333333.33333333,155000000.0,20.0,3627.0
8a858fce5c360eb7015c37011f014b1d,1.0,100000000.0,115000000.0,15.0,3667.0
8a858fce5c360eb7015c37df672c6263,1.0,100000000.0,130000000.0,30.0,3609.0
8a858fce5c360eb7015c39ab64e83dd8,1.0,100000000.0,130000000.0,30.0,3671.0
8a858fcf558237b40155865605853ffb,1.5,100000000.0,122500000.0,22.5,12438.5
8a858fcf558237b401558b07734101d6,5.0,251111111.1111111,292777777.7777778,35.0,3610.4444444444443
8a858fcf5591c5cf015593299cf75a49,2.0,100000000.0,130000000.0,30.0,3632.3333333333335
8a858fcf5591c5cf015596c7018348b8,3.0,100000000.0,130000000.0,30.0,3631.4
8a858fcf5591c5cf015597c298cb15d9,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fcf5591c5cf0155a14b0343250a,3.0,100000000.0,121000000.0,21.0,3607.6
8a858fcf5a192144015a1d262059287d,4.0,142857142.85714287,172428571.42857143,25.714285714285715,3608.714285714286
8a858fcf5b39c3ba015b39c7691603e1,2.0,100000000.0,130000000.0,30.0,3608.0
8a858fcf5b39c3ba015b39e3223b2290,2.0,100000000.0,120000000.0,20.0,3609.0
8a858fcf5b39c3ba015b39e4d0742417,1.5,100000000.0,122500000.0,22.5,3637.5
8a858fcf5b39c3ba015b3a78721d01c8,1.0,100000000.0,130000000.0,30.0,3614.0
8a858fcf5b39c3ba015b3b269d573d36,3.0,120000000.0,140250000.0,18.0,3607.4
8a858fcf5b39c3ba015b3baf14b64c62,1.5,100000000.0,130000000.0,30.0,3609.5
8a858fcf5b39c3ba015b3c96e4a8646b,2.0,100000000.0,130000000.0,30.0,3608.6666666666665
8a858fcf5b39c3ba015b3ce36bad10a2,2.0,100000000.0,125000000.0,25.0,3610.0
8a858fcf5b39c3ba015b3d6d077c4383,2.0,100000000.0,130000000.0,30.0,3618.0
8a858fcf5b39c3ba015b3d91e1f028de,2.5,100000000.0,115000000.0,15.0,3608.0
8a858fcf5b39c3ba015b3d9f215c3922,1.5,100000000.0,130000000.0,30.0,3606.5
8a858fd05b154854015b154996140050,2.0,100000000.0,130000000.0,30.0,3606.6666666666665
8a858fd05bf22b18015bf25758ea1c9e,1.5,100000000.0,130000000.0,30.0,3610.5
8a858fd05bfd7d3c015bfdcdd8e223da,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fd05bfd7d3c015bfdfa3fee2e3a,1.0,100000000.0,130000000.0,30.0,3614.0
8a858fd05bfd7d3c015bfe43473d3c9d,2.5,125000000.0,141875000.0,15.0,3621.75
8a858fd05bfd7d3c015c00da25930330,1.5,100000000.0,130000000.0,30.0,3641.0
8a858fd05bfd7d3c015c00f3ab130a8d,1.5,100000000.0,130000000.0,30.0,3611.5
8a858fd05bfd7d3c015c01a7e0f636db,2.0,100000000.0,115000000.0,15.0,3610.0
8a858fd05bfd7d3c015c01cafeeb3cc1,1.5,100000000.0,130000000.0,30.0,3612.0
8a858fd05bfd7d3c015c0239684a5349,1.0,100000000.0,130000000.0,30.0,3612.0
8a858fd05bfd7d3c015c025a5aa05908,1.5,100000000.0,122500000.0,22.5,3611.0
8a858fd05bfd7d3c015c081e057151ea,1.5,100000000.0,122500000.0,22.5,3619.0
8a858fd05bfd7d3c015c0ac084e604d3,1.5,100000000.0,122500000.0,22.5,3614.5
8a858fd05bfd7d3c015c0be492e56e29,2.5,150000000.0,165000000.0,15.0,3622.75
8a858fd05bfd7d3c015c0c5d3e482a95,1.0,100000000.0,115000000.0,15.0,3672.0
8a858fd05bfd7d3c015c0c8b72ce4682,2.0,100000000.0,125000000.0,25.0,3627.3333333333335
8a858fd05bfd7d3c015c0cc8a1a86a92,1.5,100000000.0,130000000.0,30.0,3637.5
8a858fd05bfd7d3c015c0d4d46cc16dc,1.5,100000000.0,130000000.0,30.0,3636.5
8a858fd05bfd7d3c015c0fdaffed5f55,1.0,100000000.0,130000000.0,30.0,3674.0
8a858fd05c7d6f76015c7d9f35f82450,1.0,100000000.0,130000000.0,30.0,3669.0
8a858fd05cc58b2e015cc59e44600b9a,1.0,100000000.0,115000000.0,15.0,3668.0
8a858fd1572b90090157371452df3711,4.5,187500000.0,216687500.0,22.5,6364.625
8a858fd15b15df91015b16a9537a3cf4,3.5,150000000.0,182500000.0,25.0,3617.6666666666665
8a858fd25a1dc72f015a1dcba1230448,6.5,166666666.66666666,190208333.33333334,21.25,3608.1666666666665
8a858fd25c5a5bc7015c5a8126b60e47,1.0,100000000.0,130000000.0,30.0,3668.0
8a858fd25c5a5bc7015c5b63cb92393a,1.0,100000000.0,130000000.0,30.0,3611.0
8a858fd25c5a5bc7015c5cd633965294,1.0,100000000.0,130000000.0,30.0,3621.0
8a858fd25c5a5bc7015c5d7b33f70f4b,1.5,100000000.0,115000000.0,15.0,3610.0
8a858fd25c5a5bc7015c5dea03764080,2.0,100000000.0,115000000.0,15.0,3608.6666666666665
8a858fd25c5a5bc7015c5e0441fb4bfa,1.0,100000000.0,115000000.0,15.0,3667.0
8a858fd3552c756201552d26fb26068d,5.0,155555555.55555555,191444444.44444445,30.0,3615.1111111111113
8a858fd3552c75620155313d65204f19,5.0,111111111.1111111,126944444.44444445,15.0,3615.3333333333335
8a858fd3552c75620155320b88a16398,5.5,195000000.0,232950000.0,33.0,3616.1
8a858fd3552c756201553429f77a7bbd,3.0,100000000.0,130000000.0,30.0,3611.6
8a858fd3552c756201553571d2fe62e3,5.5,280000000.0,337400000.0,51.0,3610.4
8a858fd3552c75620155394ed06d4f89,5.5,157000000.0,179275000.0,21.0,3612.9
8a858fd3552c756201553f187a62138c,5.5,230000000.0,285700000.0,43.5,3609.8
8a858fd3552c75620155418b25e524a5,2.5,95000000.0,123500000.0,30.0,3607.0
8a858fd3552c756201554443ab122d5a,6.0,240909090.9090909,280363636.3636364,32.72727272727273,7179.909090909091
8a858fd3552c7562015544a1c5f8311e,5.0,161111111.1111111,187666666.66666666,23.333333333333332,3617.5555555555557
8a858fd3552c7562015544b88c3a31a3,5.5,290000000.0,338050000.0,40.5,7218.0
8a858fd3552c756201554516fae7359e,6.0,213636363.63636363,244500000.0,23.181818181818183,3613.4545454545455
8a858fd3552c75620155484049c35a90,4.0,214285714.2857143,251785714.2857143,30.0,3619.8571428571427
8a858fd3552c75620155488cbd3f650d,9.5,338888888.8888889,382416666.6666667,38.333333333333336,3609.277777777778
8a858fd3552c7562015548e2d7327a53,2.0,100000000.0,130000000.0,30.0,3608.0
8a858fd3552c756201554a0014cb700b,1.5,100000000.0,130000000.0,30.0,3608.5
8a858fd3552c756201554b67d6fb4234,6.0,272727272.72727275,307590909.09090906,24.545454545454547,4166.272727272727
8a858fd3552c756201554e18a1b77d48,3.5,100000000.0,127500000.0,27.5,3608.0
8a858fd3552c75620155525f87523b72,1.5,100000000.0,122500000.0,22.5,3611.0
8a858fd3552c75620155563fb5241458,4.5,168750000.0,197734375.0,24.375,3610.0
8a858fd3552c75620155592474741064,1.0,100000000.0,130000000.0,30.0,3607.0
8a858fd3552c7562015559cb371f4c8c,6.5,208333333.33333334,241875000.0,27.5,3614.1666666666665
8a858fd3552c7562015562a28e7672a4,5.5,210000000.0,249150000.0,31.5,3615.8
8a858fd35b3ec939015b3ed2d4610f4f,3.0,140000000.0,166000000.0,21.0,3607.6
8a858fd35b3ec939015b3ee758bd2cca,4.0,171428571.42857143,193928571.42857143,17.142857142857142,3607.714285714286
8a858fd35b441894015b4420f53b0fcb,1.0,100000000.0,115000000.0,15.0,3613.0
8a858fd35b441894015b44ed16fb63b7,2.0,100000000.0,130000000.0,30.0,3608.6666666666665
8a858fd35b441894015b46ec60a43c58,1.5,100000000.0,115000000.0,15.0,3610.5
8a858fd35b5dfefb015b5e006c1300fe,1.5,100000000.0,130000000.0,30.0,3608.5
8a858fd35b5dfefb015b5e080dc50892,2.5,125000000.0,155000000.0,26.25,3608.0
